Data;À vista R$
17/04/2025;2760,60
22/04/2025;2745,13
23/04/2025;2758,28
24/04/2025;2751,42
25/04/2025;2757,78
28/04/2025;2762,50
29/04/2025;2767,55
30/04/2025;2764,01
02/05/2025;2771,81
05/05/2025;2792,22
06/05/2025;2803,68
07/05/2025;2823,63
08/05/2025;2818,93
09/05/2025;2822,33
12/05/2025;2813,76
13/05/2025;2830,27
14/05/2025;2837,00
15/05/2025;2832,69
16/05/2025;2838,29
19/05/2025;2822,13
20/05/2025;2824,65
21/05/2025;2820,99
22/05/2025;2821,99
23/05/2025;2814,60
26/05/2025;2822,90
27/05/2025;2807,92
28/05/2025;2804,48
29/05/2025;2807,67
30/05/2025;2800,92
02/06/2025;2783,20
03/06/2025;2761,03
04/06/2025;2745,87
05/06/2025;2763,99
06/06/2025;2763,08
09/06/2025;2771,50
10/06/2025;2780,15
11/06/2025;2793,07
12/06/2025;2781,59
13/06/2025;2761,33
16/06/2025;2748,81
17/06/2025;2749,40
18/06/2025;2748,51
20/06/2025;2747,04
23/06/2025;2751,82
24/06/2025;2772,84
25/06/2025;2777,50
26/06/2025;2771,06
27/06/2025;2775,82
30/06/2025;2787,77
01/07/2025;2788,35
02/07/2025;2799,45
03/07/2025;2795,89
04/07/2025;2794,09
07/07/2025;2794,10
08/07/2025;2797,94
09/07/2025;2788,74
10/07/2025;2783,80
11/07/2025;2775,76
14/07/2025;2774,28
15/07/2025;2768,03
16/07/2025;2790,00
17/07/2025;2785,31
18/07/2025;2781,11
21/07/2025;2793,63
22/07/2025;2797,09
23/07/2025;2791,73
24/07/2025;2781,79
25/07/2025;2772,86
28/07/2025;2760,19
29/07/2025;2739,31
30/07/2025;2731,29
31/07/2025;2722,45
01/08/2025;2727,63
04/08/2025;2733,46
05/08/2025;2749,62
06/08/2025;2746,46
07/08/2025;2746,37
08/08/2025;2740,60
11/08/2025;2738,57
12/08/2025;2742,36
13/08/2025;2735,55
14/08/2025;2732,74
15/08/2025;2730,63
18/08/2025;2733,64
19/08/2025;2756,00
20/08/2025;2748,48
21/08/2025;2747,97
22/08/2025;2741,59
25/08/2025;2741,68
26/08/2025;2759,72
27/08/2025;2758,16
28/08/2025;2757,83
29/08/2025;2763,94
01/09/2025;2760,41
02/09/2025;2761,66
03/09/2025;2770,83
04/09/2025;2769,22
05/09/2025;2774,45
08/09/2025;2780,79
09/09/2025;2770,67
10/09/2025;2765,39
11/09/2025;2776,23
12/09/2025;2779,21
15/09/2025;2762,98
16/09/2025;2769,02
17/09/2025;2771,53
18/09/2025;2761,17
19/09/2025;2766,28
22/09/2025;2773,29
23/09/2025;2790,08
24/09/2025;2797,86
25/09/2025;2794,12
26/09/2025;2786,98
29/09/2025;2809,15
30/09/2025;2809,96
01/10/2025;2808,42
02/10/2025;2802,60
03/10/2025;2812,38
06/10/2025;2813,46
07/10/2025;2824,77
08/10/2025;2823,01
09/10/2025;2831,96
10/10/2025;2830,40
13/10/2025;2821,68
14/10/2025;2817,58
15/10/2025;2798,95
16/10/2025;2801,14
17/10/2025;2801,78
20/10/2025;2803,99
21/10/2025;2803,10
22/10/2025;2801,01
23/10/2025;2799,34
24/10/2025;2804,06
27/10/2025;2807,06
28/10/2025;2821,77
29/10/2025;2842,36
30/10/2025;2854,83
31/10/2025;2867,70
03/11/2025;2890,87
04/11/2025;2906,61
05/11/2025;2904,66
06/11/2025;2897,24
07/11/2025;2909,83
10/11/2025;2907,07
11/11/2025;2913,31
12/11/2025;2917,13
13/11/2025;2931,39
14/11/2025;2928,35
17/11/2025;2939,67
18/11/2025;2946,28
19/11/2025;2944,45
21/11/2025;2951,24
24/11/2025;2956,84
25/11/2025;2954,93
26/11/2025;2960,43
27/11/2025;2958,00
28/11/2025;2953,38
01/12/2025;2952,74
02/12/2025;2962,27
03/12/2025;2964,13
04/12/2025;2974,45
05/12/2025;2971,97
08/12/2025;2971,68
09/12/2025;2961,72
10/12/2025;2971,68
11/12/2025;2976,16
12/12/2025;2989,54
15/12/2025;2984,09
16/12/2025;2984,37
17/12/2025;2973,51
18/12/2025;2972,65
19/12/2025;2967,11
22/12/2025;2975,20
23/12/2025;2973,48
26/12/2025;2967,50
29/12/2025;2988,88
30/12/2025;3000,32
02/01/2026;2997,52
05/01/2026;2987,87
06/01/2026;2988,75
07/01/2026;2987,70
08/01/2026;2991,12
09/01/2026;2993,40
12/01/2026;2994,56
13/01/2026;2998,87
14/01/2026;3002,45
15/01/2026;3002,08
16/01/2026;3007,59
19/01/2026;3017,07
20/01/2026;3012,38
21/01/2026;3010,80
22/01/2026;3019,89
23/01/2026;3023,18
26/01/2026;3021,53
27/01/2026;3022,11
28/01/2026;3028,66
29/01/2026;3025,78
30/01/2026;3019,99
02/02/2026;3024,81
03/02/2026;3025,08
04/02/2026;3023,09
05/02/2026;3020,80
06/02/2026;3025,04
09/02/2026;3023,68
10/02/2026;3029,83
11/02/2026;3033,09
12/02/2026;3036,75
13/02/2026;3047,87
18/02/2026;3054,07
19/02/2026;3051,14
20/02/2026;3071,60
23/02/2026;3070,14
24/02/2026;3080,43
25/02/2026;3089,06
26/02/2026;3091,53
27/02/2026;3094,65
02/03/2026;3098,18
03/03/2026;3102,12
04/03/2026;3106,38
05/03/2026;3123,37
06/03/2026;3128,45
09/03/2026;3124,43
10/03/2026;3120,65
11/03/2026;3117,22
12/03/2026;3120,46
13/03/2026;3119,79
16/03/2026;3114,68
17/03/2026;3118,05
18/03/2026;3123,34
19/03/2026;3124,72
20/03/2026;3127,98
23/03/2026;3132,19
24/03/2026;3137,81
25/03/2026;3149,84
26/03/2026;3144,94
27/03/2026;3147,14
30/03/2026;3150,54
31/03/2026;3148,86
01/04/2026;3151,36
02/04/2026;3161,66
06/04/2026;3158,50
07/04/2026;3164,36
08/04/2026;3160,45
09/04/2026;3166,58
10/04/2026;3165,27
13/04/2026;3169,82
14/04/2026;3173,52
15/04/2026;3186,66
16/04/2026;3187,71
17/04/2026;3192,76
20/04/2026;3193,52
22/04/2026;3196,98
23/04/2026;3201,08
24/04/2026;3204,59
27/04/2026;3209,73
28/04/2026;3213,72
29/04/2026;3225,81
30/04/2026;3223,54
04/05/2026;3220,57
05/05/2026;3212,70
06/05/2026;3223,30
07/05/2026;3225,81
08/05/2026;3225,01
11/05/2026;3223,31
12/05/2026;3222,51
13/05/2026;3216,91
14/05/2026;3212,99
15/05/2026;3209,51
18/05/2026;3211,36
19/05/2026;3201,09
20/05/2026;3206,95
21/05/2026;3209,48
22/05/2026;3210,46
25/05/2026;3201,42
26/05/2026;3196,25
27/05/2026;3201,89
